Rank,SchoolName,Grades,District,StudentCount,FreeDiscLunch,AverageScore,Rank2016
1550,Yountville Elementary,K-5,Napa Valley Unified,120,25.0,70.2,20
1551,Cook (Hazel Goes) Elementary,K-6,Chula Vista Elementary,373,77.2,70.2,24.8
1552,Hallmark Charter,K-12,Sanger Unified,368,45.9,70.2,19.3
1553,Lincoln Elementary,K-5,Oakland Unified,740,70.0,70.2,23.8
1554,Glenoaks Elementary,K-6,Glendale Unified,573,32.1,70.2,23.8
1555,Roosevelt Elementary,K-5,San Leandro Unified,512,34.2,70.2,26.9
1556,San Miguel Elementary,K-6,Mark West Union Elementary,414,32.4,70.1,21.7
1557,Green Valley Elementary,K-5,Rescue Union Elementary,436,35.8,70.1,24.2
1558,Roger S. Oraze Elementary,K-6,Clovis Unified,859,46.9,70.1,29.6
1559,Flory Academy of Sciences and Technology,K-5,Moorpark Unified,461,44.9,70.1,20
1560,Baywood Elementary,K-5,San Luis Coastal Unified,344,55.5,70.1,24.5
1561,Oak View Elementary,K-8,Oak View Union Elementary,413,47.2,70,21.7
1562,Pauba Valley Elementary,K-5,Temecula Valley Unified,548,32.3,70,24.9
1563,Robert Hill Lane Elementary,K-6,Los Angeles Unified,404,82.4,69.9,22.4
1564,Southside Elementary,K-8,Southside Elementary,241,34.4,69.9,30.1
1565,Hydesville Elementary,K-8,Hydesville Elementary,197,27.9,69.9,19.7
1566,Coyote Ridge Elementary,K-5,Dry Creek Joint Elementary,842,24.0,69.8,23.3
1567,Ramona Elementary,K-8,Alhambra Unified,880,77.3,69.8,26.6
1568,Ocia A. Peters Elementary,K-6,Garden Grove Unified,1228,75.4,69.8,26.6
1569,Kermit King Elementary,K-5,Paso Robles Joint Unified,507,36.7,69.8,28.1
1570,Sycamore Canyon Elementary,K-6,Santee,336,24.7,69.8,25.8
1571,Promenade Elementary,K-5,Alvord Unified,662,52.1,69.8,26.4
1572,Academy of Personalized Learning,K-12,Gateway Unified,368,60.9,69.8,24.5
1573,Twain Elementary,K-5,Long Beach Unified,599,45.1,69.8,26
1574,Lake Forest Elementary,K-6,Saddleback Valley Unified,877,33.3,69.7,29.2
1575,Browns Valley Elementary,K-5,Napa Valley Unified,524,34.0,69.7,24.9
1576,STREAM Charter,K-8,Oroville City Elementary,269,32.3,69.7,38.4
1577,Wood Ranch Elementary,K-6,Simi Valley Unified,613,12.2,69.7,26.6
1578,Enslen Elementary,K-6,Modesto City Elementary,413,49.2,69.7,24.2
1579,Mesa View Elementary,K-5,Romoland Elementary,771,41.8,69.6,25.7
1580,Rancho Rosal Elementary,K-5,Pleasant Valley,707,28.0,69.6,22.8
1581,Monticello Elementary,K-4,Jefferson Elementary,408,24.3,69.6,20.4
1582,Barron Park Elementary,K-5,Palo Alto Unified,289,29.1,69.6,16
1583,Tovashal Elementary,K-5,Murrieta Valley Unified,749,32.4,69.6,27.7
1584,Tustin Ranch Elementary,K-5,Tustin Unified,654,28.3,69.6,29.7
1585,Faylane Elementary,K-6,Garden Grove Unified,571,65.7,69.6,25.9
1586,Hancock Elementary,K-5,San Diego Unified,638,72.1,69.5,24.5
1587,Rio Vista Elementary,K-5,Los Angeles Unified,453,49.5,69.5,23.8
1588,Arthur C. Butler Elementary,K-6,Elk Grove Unified,905,61.3,69.5,21.5
1589,Madrone Elementary,K-6,Rincon Valley Union Elementary,418,41.6,69.5,20.9
1590,Yick Wo Elementary,K-5,San Francisco Unified,270,41.9,69.5,27
1591,Victoriano Elementary,K-5,Val Verde Unified,765,68.0,69.5,27.3
1592,Shelyn Elementary,K-6,Rowland Unified,398,51.8,69.4,18.9
1593,Santa Barbara Charter,K-8,Santa Barbara Unified,295,14.9,69.4,22.6
1594,Erma B. Reese Elementary,K-6,Lodi Unified,633,45.5,69.4,24.3
1595,Providencia Elementary,K-5,Burbank Unified,390,52.6,69.3,26
1596,Crafton Elementary,K-5,Redlands Unified,678,54.9,69.3,26
1597,Julia B. Morrison Elementary,K-5,Norwalk-La Mirada Unified,795,81.5,69.3,27.4
1598,Weldon Elementary,K-6,Clovis Unified,635,76.2,69.3,28.8
1599,Ellen Feickert Elementary,K-6,Elk Grove Unified,627,40.5,69.3,20.2
1600,Colony Oak Elementary,K-8,Ripon Unified,449,26.5,69.3,26.4
1601,Kings Beach Elementary,K-4,Tahoe-Truckee Unified,364,42.9,69.3,22.7
1602,San Marino Elementary,K-6,Centralia Elementary,584,63.4,69.2,25.3
1603,John Muir Elementary,K-6,Lodi Unified,636,52.7,69.2,23.5
1604,Juan De Anza Elementary,K-5,Wiseburn Unified,603,44.1,69.1,24.1
1605,Manuel F. Hernandez,K-6,Visalia Unified,843,69.9,69.1,28.1
1606,La Paloma Elementary,K-6,Fallbrook Union Elementary,552,66.9,69.1,24
1607,Pleasant Grove,K-8,Pleasant Grove Joint Union,213,31.0,69.1,23.6
1608,Los Altos Elementary,K-5,Hacienda La Puente Unified,410,59.5,69.1,22.7
1609,Dr. Albert Schweitzer,K-6,Magnolia Elementary,648,89.8,69.1,24.9
1610,Clovis Elementary,K-6,Clovis Unified,646,64.4,69.1,25.8
1611,Zamora Elementary,K-6,Woodland Joint Unified,527,47.4,69.1,26.3
1612,Bonny Doon Elementary,K-6,Bonny Doon Union Elementary,165,20.6,69.1,20.6
1613,Prado View Elementary,K-6,Corona-Norco Unified,803,27.9,69,25.9
1614,Jefferson Elementary,K-6,Clovis Unified,595,69.2,69,28.3
1615,Renaissance Arts Academy K-12,K-12,Los Angeles Unified,58,63.8,69,19.3
1616,Grace Miller Elementary,K-5,Bonita Unified,429,48.0,69,23.8
1617,Del Mar Elementary,K-5,Live Oak Elementary,415,68.4,69,23
1618,Breeze Hill Elementary,K-5,Vista Unified,786,56.6,69,26.2
1619,Brier Elementary,K-6,Fremont Unified,754,45.9,68.9,26.9
1620,Pioneer Elementary,K-5,Pioneer Union Elementary,581,47.9,68.9,24.2
1621,Carnelian Elementary,K-6,Alta Loma Elementary,412,44.2,68.9,25.7
1622,John F. Kennedy Elementary,K-6,Newark Unified,348,24.7,68.8,24.8
1623,Santa Monica Alternative (K-8),K-8,Santa Monica-Malibu Unified,227,4.9,68.8,22.7
1624,Brandon Elementary,K-6,Goleta Union Elementary,439,38.7,68.8,20.9
1625,Campus Canyon Elementary,K-8,Moorpark Unified,686,38.8,68.8,22.1
1626,Vinci Park Elementary,K-5,Berryessa Union Elementary,616,42.2,68.7,24.6
1627,Brentwood Elementary,K-5,Brentwood Union Elementary,620,33.1,68.7,23.8
1628,Anderson Elementary,K-6,Westminster,600,85.8,68.7,23
1629,El Rincon Elementary,K-5,Culver City Unified,536,42.7,68.7,20.6
1630,Point Fermin Elementary,K-5,Los Angeles Unified,337,64.1,68.7,24
1631,Manlio Silva Elementary,K-6,Lodi Unified,858,51.5,68.7,25.2
1632,Citrus Glen Elementary,K-5,Ventura Unified,591,46.7,68.7,24.6
1633,Susan La Vorgna Elementary,K-5,Temecula Valley Unified,811,25.3,68.7,26.1
1634,Emery Park Elementary,K-8,Alhambra Unified,469,69.5,68.7,22.3
1635,Maria Montessori Charter Academy,K-8,Rocklin Unified,271,20.3,68.6,15.9
1636,Weimar Hills,4-8,Placer Hills Union Elementary,157,30.6,68.6,22.4
1637,Harry Dewey Fundamental Elementary,K-6,San Juan Unified,559,34.5,68.6,26.6
1638,Linwood E. Howe Elementary,K-5,Culver City Unified,528,29.2,68.6,20.3
1639,William Saroyan Elementary,K-6,Central Unified,709,59.7,68.6,28.3
1640,Oak Park Elementary,K-5,San Diego Unified,539,86.3,68.6,25.6
1641,Richmond Elementary,K-8,Richmond Elementary,212,8.0,68.5,23.5
1642,Luther Burbank Elementary,K-6,Merced City Elementary,618,75.7,68.5,23.7
1643,Jefferson Elementary,K-5,San Diego Unified,368,81.3,68.5,24.5
1644,Miller Elementary,K-5,Escondido Union,458,50.9,68.4,21.8
1645,Franklin Elementary,K-6,Franklin-McKinley Elementary,783,83.3,68.4,26.1
1646,Creekside Oaks Elementary,K-5,Western Placer Unified,611,42.6,68.4,25.4
1647,Hermosa Elementary,K-6,Alta Loma Elementary,582,29.9,68.4,27.7
1648,Kenmore Elementary,K-6,Baldwin Park Unified,539,90.0,68.4,23.4
1649,Dr. J. Michael McGrath Elementary,K-6,Newhall,725,87.3,68.3,25
1650,Rocketship Mateo Sheedy Elementary,K-5,Santa Clara County Office Of Education,623,89.4,68.3,36.6
1651,Morningside Elementary,K-6,Garden Grove Unified,512,71.3,68.3,25.6
1652,Santa Fe Elementary,K-5,Porterville Unified,741,80.0,68.3,23.9
1653,Lammersville Elementary,K-8,Lammersville Joint Unified,200,29.0,68.3,25
1654,Barnett Elementary,K-6,Ramona City Unified,499,28.1,68.2,27.7
1655,High Technical Elementary Explorer,K-5,San Diego Unified,352,34.4,68.2,35.2
1656,Sundale Elementary,K-8,Sundale Union Elementary,812,43.6,68.1,24.6
1657,Tiefort View Intermediate,3-5,Silver Valley Unified,411,48.7,68.1,20.5
1658,Carlton Oaks Elementary,K-8,Santee,840,28.3,68,26.2
1659,Rio Vista School Of Applied Learning,K-8,Apple Valley Unified,1063,42.8,68,26.5
1660,San Ramon Elementary,K-5,Novato Unified,493,15.8,68,21.4
1661,Alexander Rose Elementary,K-6,Milpitas Unified,451,58.1,67.9,25
1662,Pioneer Elementary,K-5,New Haven Unified,838,33.3,67.9,25.3
1663,Coastal Grove Charter,K-8,Arcata Elementary,221,52.0,67.9,15.7
1664,James Dukes Elementary,K-6,Ramona City Unified,519,20.6,67.9,27.3
1665,Bret Harte Elementary,K-5,Burbank Unified,613,29.7,67.8,25.5
1666,Independence Elementary,K-6,Rosedale Union Elementary,653,23.3,67.7,21
1667,G. W. Hellyer Elementary,K-6,Franklin-McKinley Elementary,420,78.6,67.7,23.3
1668,Longfellow Elementary,K-5,Long Beach Unified,1053,40.4,67.7,30.9
1669,Tom Hawkins Elementary,K-8,Jefferson Elementary,747,24.2,67.7,21.9
1670,Herk Bouris Elementary,K-5,Menifee Union Elementary,946,40.5,67.6,26.2
1671,Park Side Elementary,K-4,Sebastopol Union Elementary,270,50.0,67.6,22.5
1672,Skyline Elementary,K-5,South San Francisco Unified,419,32.5,67.6,24.6
1673,Celerity Dyad Charter,K-8,Los Angeles Unified,705,96.6,67.6,28.2
1674,Santa Ynez Valley Charter,K-8,College Elementary,205,16.6,67.5,20.5
1675,Kairos Public School Vacaville Academy,K-8,Vacaville Unified,494,8.1,67.5,24.7
1676,River Glen,K-8,San Jose Unified,526,42.0,67.5,26.3
1677,Penryn Elementary,K-8,Loomis Union Elementary,225,19.1,67.4,22.5
1678,Ramona Community Montessori,K-6,Ramona City Unified,263,33.1,67.4,26.3
1679,Cottage Hill Elementary,K-5,Pleasant Ridge Union Elementary,455,26.8,67.4,22.7
1680,Geyserville Elementary,K-5,Geyserville Unified,122,64.8,67.4,20.3
1681,Clover Flat Elementary,K-5,Mountain Empire Unified,127,73.2,67.4,21.1
1682,Brookside Elementary,K-5,Beaumont Unified,661,47.5,67.4,26.4
1683,Wicklund Elementary,K-8,Lammersville Joint Unified,749,17.6,67.3,23.4
1684,Donaldson Way Elementary,K-5,Napa Valley Unified,643,38.4,67.3,25.7
1685,Miramonte Elementary,K-6,Clovis Unified,608,82.4,67.3,26.4
1686,Stephen Foster Elementary,K-6,Bellflower Unified,718,43.2,67.3,25.6
1687,Lomita Math/Science/Technology Magnet,K-5,Los Angeles Unified,952,62.4,67.3,25.7
1688,Willits Elementary Charter,K-5,Willits Unified,140,69.3,67.2,17.5
1689,Jersey Avenue Elementary,K-5,Little Lake City Elementary,487,66.5,67.2,25.6
1690,Foulks Ranch Elementary,K-6,Elk Grove Unified,920,40.2,67.2,20.9
1691,Wheatland Charter Academy,K-5,Wheatland,87,55.2,67.2,21.7
1692,Cecilia Lucero Solorio Elementary,K-5,Etiwanda Elementary,893,41.9,67.2,22.8
1693,Cal Aero Preserve Academy,K-8,Chino Valley Unified,1111,26.4,67.2,25.2
1694,Stephen W. Hawking Charter,K-12,Sweetwater Union High,392,75.0,67.2,26.1
1695,Sweetwater Springs Elementary,K-6,La Mesa-Spring Valley,579,61.3,67.2,28.9
1696,Leona H. Cox Community Elementary,K-6,Sulphur Springs Union,521,57.6,67.2,22.6
1697,John Muir,K-12,San Diego Unified,289,51.9,67.1,19.2
1698,Cordelia Hills Elementary,K-5,Fairfield-Suisun Unified,592,27.2,67.1,28.1
1699,Placer County Pathways Charter,K-12,Placer County Office Of Education,250,26.4,67,17.8
1700,Rowland Avenue Elementary,K-5,Covina-Valley Unified,524,70.4,67,23.8
1701,Maie Ellis Elementary,K-6,Fallbrook Union Elementary,551,66.1,67,22.9
1702,Live Oak Elementary,K-5,Live Oak Elementary,352,75.9,67,22
1703,Vine Elementary,K-5,West Covina Unified,543,61.9,67,23.6
1704,Howard Wood Elementary,K-5,Torrance Unified,402,38.8,67,26.8
1705,Thomas Jefferson Elementary,K-6,Glendale Unified,650,75.2,67,24
1706,McKinley Elementary,K-6,Petaluma City Elementary,264,64.0,66.9,22
1707,Del Rey Woods Elementary,K-5,Monterey Peninsula Unified,459,93.5,66.8,21.8
1708,Robert Semple Elementary,K-5,Benicia Unified,457,40.9,66.8,24
1709,Lone Star Elementary,K-6,Sanger Unified,400,77.8,66.8,22.2
1710,Clara J. King Elementary,K-6,Cypress Elementary,559,61.7,66.8,26.6
1711,Fairgrove Academy,K-8,Hacienda La Puente Unified,911,84.2,66.7,25.3
1712,Penngrove Elementary,K-6,Petaluma City Elementary,370,26.8,66.7,23.1
1713,Monroe Elementary,K-5,San Francisco Unified,511,77.3,66.7,23.2
1714,Oak Meadows Elementary,K-5,Menifee Union Elementary,1046,38.2,66.7,26.1
1715,Marguerita Elementary,K-8,Alhambra Unified,594,77.6,66.6,24.7
1716,Camarillo Heights Elementary,K-5,Pleasant Valley,387,28.2,66.6,22.7
1717,Ophir Elementary,K-8,Loomis Union Elementary,228,30.7,66.6,22.8
1718,Golden Springs Elementary,K-6,Pomona Unified,378,65.1,66.6,27
1719,Wiley Canyon Elementary,K-6,Newhall,646,71.2,66.6,25.8
1720,Norman Liddell Elementary,K-6,Central Unified,698,50.1,66.6,29
1721,Stone Bridge,K-8,Napa Valley Unified,265,4.5,66.6,26.5
1722,Bracher Elementary,K-5,Santa Clara Unified,356,53.9,66.6,22.2
1723,Cappy Culver Elementary,K-8,San Miguel Joint Union,256,39.1,66.5,21.3
1724,E. Hale Curran Elementary,K-5,Murrieta Valley Unified,541,52.5,66.5,27
1725,Twain Harte,K-8,Twain Harte,271,63.1,66.5,20.8
1726,Celerity Octavia Charter,K-8,Los Angeles Unified,417,93.8,66.5,24.5
1727,R. F. Hazard Elementary,K-6,Garden Grove Unified,597,89.1,66.5,25.9
1728,Bixby Elementary,K-5,Long Beach Unified,504,48.8,66.5,28
1729,MacArthur Elementary,K-5,Long Beach Unified,360,48.9,66.5,25.7
1730,Antelope Elementary,K-5,Antelope Elementary,451,51.0,66.4,23.7
1731,Trajan Elementary,K-5,San Juan Unified,453,37.5,66.4,26.6
1732,Bethune K-8,K-8,San Diego Unified,614,66.3,66.4,25.5
1733,Maxwell Elementary,K-5,Maxwell Unified,155,18.7,66.4,25.8
1734,Edison Elementary,K-8,Ontario-Montclair,771,72.4,66.3,25.7
1735,Cesar Chavez Academy,K-8,Corona-Norco Unified,957,58.9,66.3,26.5
1736,Peggy Heller Elementary,K-6,Atwater Elementary,577,66.6,66.3,26.2
1737,Lake Elementary,K-5,Vista Unified,859,27.5,66.3,26
1738,Shirakawa (George Senior) Elementary,K-8,Franklin-McKinley Elementary,873,68.7,66.3,24.9
1739,Olita Elementary,K-6,Lowell Joint,463,41.9,66.3,25.7
1740,Stockdale Elementary,K-6,Panama-Buena Vista Union,629,36.6,66.3,27.3
1741,Cottonwood Elementary,K-8,Hemet Unified,246,68.7,66.2,20.5
1742,White Oak Elementary,K-6,Simi Valley Unified,482,26.6,66.2,26.7
1743,Aliso Elementary,K-5,Carpinteria Unified,405,81.5,66.2,25.3
1744,Clifford Elementary,K-8,Redwood City Elementary,700,34.4,66.2,21.2
1745,Almond Acres Charter Academy,K-8,San Miguel Joint Union,253,22.1,66.2,19.4
1746,Nelson Elementary,K-6,Clovis Unified,540,64.3,66.1,27
1747,Cajon Park Elementary,K-8,Santee,1014,34.6,66.1,25.3
1748,Discovery Bay Elementary,K-5,Byron Union Elementary,500,36.6,66.1,26.3
1749,Quantum Academy,4-6,Escondido Union,175,40.6,66.1,29.1
1750,Finney (Myrtle S.) Elementary,K-6,Chula Vista Elementary,401,69.6,66.1,22.2
1751,Halecrest Elementary,K-6,Chula Vista Elementary,505,47.7,66,22.9
1752,Pasadena Rosebud Academy,K-4,Pasadena Unified,146,53.4,66,20.8
1753,Santa Rosa French-American Charter (SRFACS),K-8,Santa Rosa Elementary,495,16.8,66,22.5
1754,Ronald Reagan Elementary,K-5,Desert Sands Unified,948,50.4,66,24.9
1755,Sacramento Valley Charter,K-8,Washington Unified,218,16.1,66,18.1
1756,Almond Grove Elementary,K-5,Oakley Union Elementary,381,24.7,66,23.8
1757,Manzanita Elementary,K-5,Covina-Valley Unified,235,77.5,65.9,19.5
1758,Bullard Talent Project,K-8,Fresno Unified,764,57.5,65.9,23.1
1759,Stanislaus Elementary,K-6,Stanislaus Union Elementary,377,46.7,65.9,25.1
1760,Hollywood Beach Elementary,K-6,Hueneme Elementary,372,27.7,65.9,24.8
1761,Redwood Preparatory Charter,K-8,Fortuna Elementary,218,28.0,65.8,24.2
1762,Irving L. Branch Elementary,K-6,Muroc Joint Unified,774,18.1,65.8,23.4
1763,McCardle Elementary,K-6,Fresno Unified,481,75.5,65.8,22.9
1764,Silver Wing Elementary,K-6,Chula Vista Elementary,447,81.0,65.8,24.8
1765,Pomerado Elementary,K-5,Poway Unified,416,44.0,65.8,23.1
1766,Cayucos Elementary,K-8,Cayucos Elementary,210,34.3,65.8,16.1
1767,Shasta Elementary,K-5,Chico Unified,713,30.9,65.8,27.4
1768,Lakeview Elementary,K-5,Little Lake City Elementary,523,62.5,65.7,24.9
1769,Santa Margarita Elementary,K-6,Atascadero Unified,292,24.0,65.7,29.2
1770,Cordillera Elementary,K-6,Saddleback Valley Unified,621,31.2,65.7,25.8
1771,Greater San Diego Academy,K-12,Jamul-Dulzura Union Elementary,292,46.9,65.7,22.4
1772,Laurel Elementary Magnet School Of Innovation And Career Explr,K-6,Brea-Olinda Unified,329,62.9,65.6,23.5
1773,Mesa Elementary,K-8,Mesa Union Elementary,604,35.3,65.6,23.2
1774,Lakeview Elementary,K-5,Lakeside Union Elementary,715,39.6,65.6,23
1775,Vallejo Mill Elementary,K-6,Fremont Unified,559,29.7,65.5,27.9
1776,Paddison Elementary,K-5,Little Lake City Elementary,405,73.6,65.5,23.8
1777,Sartorette Charter,K-5,Cambrian,491,18.9,65.5,23.3
1778,Murrieta Elementary,K-5,Murrieta Valley Unified,833,43.2,65.5,28.7
1779,North Oakland Community Charter,K-8,Oakland Unified,219,21.9,65.5,21.9
1780,Webster Elementary,K-6,Golden Valley Unified,541,40.1,65.5,24.5
1781,Lincoln Crossing Elementary,K-5,Western Placer Unified,644,14.1,65.5,26.8
1782,Tournament Hills Elementary,K-5,Beaumont Unified,854,33.0,65.5,26.6
1783,George Sargeant Elementary,K-5,Roseville City Elementary,450,42.9,65.5,25
1784,Rio Vista Elementary,K-6,El Monte City,412,86.7,65.5,18.7
1785,Hidden Valley Elementary,K-5,Mt. Diablo Unified,837,30.5,65.5,26.1
1786,Butte Vista Elementary,K-8,Yuba City Unified,944,44.6,65.4,21.4
1787,Heritage Oak Elementary,K-5,Dry Creek Joint Elementary,517,23.2,65.4,23.5
1788,Redwood Heights Elementary,K-5,Oakland Unified,359,25.9,65.4,21.1
1789,Albert Baxter Elementary,K-6,Bellflower Unified,503,81.3,65.4,25.1
1790,Lomarena Elementary,K-6,Saddleback Valley Unified,658,32.4,65.4,29.9
1791,Parkview Elementary,K-5,Chico Unified,415,44.3,65.3,24.4
1792,Creative Connections Arts Academy,K-12,Twin Rivers Unified,660,63.6,65.3,22.7
1793,Endeavour Elementary,K-6,Fruitvale Elementary,767,45.6,65.3,28.4
1794,Lincoln Elementary,K-6,Newark Unified,404,41.8,65.3,26.9
1795,Rosewood Avenue Elementary,K-6,Los Angeles Unified,317,47.3,65.2,21.1
1796,Hollister Dual Language Academy,K-8,Hollister,526,54.9,65.2,27.6
1797,De Laveaga Elementary,K-5,Santa Cruz City Elementary,636,42.5,65.1,22.7
1798,North Terrace Elementary,K-8,Oceanside Unified,774,49.2,65.1,23.4
1799,Raymond Temple Elementary,K-6,Centralia Elementary,504,56.2,65.1,25.2
1800,Las Flores Elementary,K-5,Sierra Sands Unified,506,51.2,65.1,26.6
1801,Marsh Creek Elementary,K-5,Brentwood Union Elementary,673,33.7,65,24
1802,Kentwood Elementary,K-5,Los Angeles Unified,366,28.1,65,21.5
1803,John Marshall Elementary,K-6,Garden Grove Unified,454,74.5,65,26.7
1804,Jordan Elementary,K-6,Lowell Joint,386,47.4,65,27.5
1805,New Heights Charter,K-8,Los Angeles Unified,434,98.6,65,22.8
1806,New Temple,K-4,Valle Lindo Elementary,657,81.9,64.9,21.1
1807,Bixby Elementary,K-5,Hacienda La Puente Unified,306,81.4,64.9,21.8
1808,Coyote Canyon Elementary,K-4,Central Elementary,754,46.8,64.9,24.3
1809,Mary Collins Charter School at Cherry Valley,K-8,Petaluma Joint Union High,386,14.0,64.9,22.7
1810,Fair Oaks Elementary,K-6,Oakdale Joint Unified,883,34.2,64.9,25.2
1811,John Muir Fundamental Elementary,K-5,Santa Ana Unified,1037,77.9,64.9,26.5
1812,Barranca Elementary,K-5,Covina-Valley Unified,599,69.6,64.9,23
1813,Santa Clarita Elementary,K-6,Saugus Union,418,30.4,64.8,27.8
1814,Ortega Elementary,K-5,Pacifica,516,13.0,64.7,23.4
1815,Apperson Street Elementary,K-5,Los Angeles Unified,418,56.2,64.7,24.5
1816,Rising Sun Montessori,1-8,Buckeye Union Elementary,102,4.9,64.6,25.5
1817,Ellwood Elementary,K-6,Goleta Union Elementary,441,52.6,64.5,20
1818,Sundance Elementary,K-5,Beaumont Unified,857,57.6,64.5,28.5
1819,Leona Valley Elementary,K-8,Westside Union Elementary,102,33.3,64.5,25.5
1820,Hollister Elementary,K-6,Goleta Union Elementary,455,39.3,64.5,20.6
1821,Reidy Creek Elementary,K-5,Escondido Union,623,32.3,64.4,23
1822,Laurelwood Elementary,K-6,Evergreen Elementary,343,21.6,64.4,22.8
1823,South Shores/CSUDH Visual and Performing Arts,K-5,Los Angeles Unified,487,40.7,64.4,24.3
1824,Live Oak Charter,K-8,Petaluma City Elementary,289,20.4,64.4,24
1825,Earl Warren Elementary,K-6,Garden Grove Unified,505,84.0,64.4,25.2
1826,Parkview Elementary,K-6,Oak Grove Elementary,567,49.6,64.4,27
1827,Bostonia Language Academy,K-5,Cajon Valley Union,354,66.7,64.3,23.6
1828,Santa Rosa Academy,K-12,Menifee Union Elementary,1544,22.5,64.3,22.3
1829,Willow Elementary,K-6,Charter Oak Unified,370,51.9,64.3,24.6
1830,Lincoln Elementary,K-5,Yuba City Unified,527,67.9,64.2,22.9
1831,Ladd Lane Elementary,K-5,Hollister,620,50.0,64.2,22.9
1832,Foster Road Elementary,K-5,Norwalk-La Mirada Unified,363,80.2,64.2,25.9
1833,Marguerite Hahn Elementary,K-5,Cotati-Rohnert Park Unified,516,29.3,64.1,25.8
1834,Herndon-Barstow Elementary,K-6,Central Unified,624,57.1,64.1,27.1
1835,Vicentia Elementary,K-6,Corona-Norco Unified,586,73.0,64.1,24.4
1836,Harry S. Truman Elementary,K-5,Desert Sands Unified,514,76.7,64.1,23.3
1837,Camino Real Elementary,K-6,Jurupa Unified,817,43.9,64.1,24
1838,Sebastopol Independent Charter,K-8,Sebastopol Union Elementary,293,29.0,64.1,29.3
1839,McKinley Elementary,K-5,Redlands Unified,449,66.6,64.1,24.9
1840,Nicolas Valley Elementary,K-5,Temecula Valley Unified,763,33.2,64.1,26.3
1841,Calahan Community Charter,K-5,Los Angeles Unified,569,60.3,64,23.7
1842,Podesta Ranch Elementary,K-6,Lodi Unified,537,45.8,63.9,23.3
1843,Paakuma K-8,K-8,San Bernardino City Unified,759,64.6,63.9,25.3
1844,Turtle Bay,K-8,Redding Elementary,827,57.0,63.8,25
1845,Lassen View Elementary,K-8,Lassen View Union Elementary,317,49.8,63.8,24.3
1846,Ramblewood Elementary,K-6,Franklin-McKinley Elementary,390,59.7,63.8,22.9
